558	271	653	402	61
308	167	369	303	74
8	142	75	270	85
191	163	271	314	86
337	224	421	348	101
0	159	70	337	115
45	210	125	361	170
176	37	625	479	1
16	48	382	479	6
558	271	653	402	61
308	167	369	303	74
1	157	63	331	77
8	142	75	270	85
191	163	271	314	86
337	224	421	348	101
45	210	125	361	169
258	24	940	716	1
35	0	611	479	1
95	120	553	478	1
0	124	454	478	1
24	61	230	476	1
25	75	487	479	1
352	48	636	479	4
183	8	600	477	1
10	22	202	478	2
279	0	419	389	1
25	0	511	479	1
23	0	169	478	1
0	28	118	473	1
237	32	491	478	1
302	114	639	479	1
129	26	322	479	4
80	0	473	479	1
301	1	639	479	2
130	116	402	477	1
219	206	593	479	1
147	110	633	474	1
177	171	468	479	1
128	136	457	479	3
138	158	455	478	2
238	67	636	282	1
260	322	440	479	9
189	203	438	479	2
344	51	634	476	3
80	84	612	471	1
168	255	390	479	9
73	288	241	479	2
194	321	409	479	1
414	296	638	478	2
331	312	539	479	3
426	302	639	479	2
560	297	639	479	3
163	268	384	479	2
531	224	622	478	3
206	292	414	479	3
460	210	639	397	5
38	139	537	478	6
409	26	639	476	2
0	71	159	478	2
430	92	639	476	2
172	39	443	479	4
136	214	322	479	2
320	79	556	478	7
47	0	385	479	1
509	242	638	477	1
248	98	440	478	2
266	49	496	478	3
