995	3	1255	281	235
286	97	836	719	236
0	7	169	222	237
286	97	836	719	232
996	3	1254	281	234
0	7	170	222	235
514	325	639	479	6
137	125	577	478	1
65	3	351	478	1
40	77	523	479	1
115	34	550	477	1
0	43	171	474	1
182	69	577	477	2
0	194	81	478	1
1	186	111	479	3
4	152	176	413	1
279	111	638	476	1
216	183	575	479	4
0	240	182	477	4
49	40	633	479	2
331	5	639	478	1
297	46	639	479	3
160	191	366	479	2
0	158	102	477	9
208	160	639	475	1
522	116	639	474	8
0	7	566	478	2
140	318	337	479	3
235	367	353	478	6
562	297	639	479	1
231	193	480	479	12
267	264	534	478	3
36	327	199	479	13
0	371	64	478	14
7	138	424	477	6
277	74	483	479	13
110	47	410	476	3
447	98	637	473	1
183	16	459	479	6
