774	381	839	489	175
744	316	781	412	182
614	219	649	281	183
756	387	813	498	189
501	399	557	518	193
1033	346	1092	446	217
1095	282	1128	367	218
555	372	601	455	219
358	273	403	345	221
85	42	587	479	6
774	381	839	489	173
744	316	781	412	179
614	219	649	281	181
756	387	813	498	187
501	399	557	518	189
1033	346	1092	446	214
1095	282	1128	367	215
555	372	601	455	216
358	273	403	345	218
136	125	572	478	1
30	5	376	475	1
18	93	455	475	1
346	64	639	479	4
174	4	592	476	1
0	32	221	479	1
91	23	615	476	2
0	21	470	475	1
0	226	39	474	3
0	144	142	421	1
220	83	636	478	1
350	2	639	479	2
8	0	454	477	3
0	0	204	479	2
41	4	632	476	4
0	145	370	477	2
180	154	387	479	1
139	163	481	479	3
254	52	639	478	3
441	309	639	479	4
13	153	362	477	13
161	192	371	479	2
11	145	318	479	9
0	7	422	475	1
0	117	435	474	1
558	347	637	479	7
0	175	80	479	5
2	310	136	479	2
558	227	637	479	4
190	328	378	479	3
151	257	385	479	1
385	270	612	478	5
225	256	543	479	3
429	185	639	477	6
7	119	263	477	1
0	76	104	475	1
251	172	423	479	2
294	187	428	479	3
0	9	306	453	1
117	9	424	466	3
481	137	639	474	1
0	8	222	479	5
186	21	468	479	6
57	0	423	478	3
595	328	639	477	20
