66	102	576	476	1
80	17	554	473	1
0	13	502	476	1
390	0	605	465	4
0	43	196	476	1
231	51	525	475	2
21	3	595	478	1
0	63	130	478	3
163	165	422	475	1
159	68	639	476	1
203	125	594	477	4
1	281	154	479	4
78	9	622	479	2
477	183	617	475	6
99	196	444	479	9
165	193	580	478	7
456	104	601	475	6
132	326	342	479	3
325	334	490	479	6
334	338	498	479	5
471	196	639	477	11
248	264	494	478	5
164	387	265	479	7
188	378	359	479	16
260	172	612	477	5
499	48	637	479	3
52	51	450	478	2
489	290	639	479	3
356	0	639	479	3
21	9	340	471	14
448	125	639	475	1
248	66	445	476	2
5	3	280	479	6
