746	349	813	465	33
397	305	463	423	61
376	296	422	396	86
640	379	699	484	101
750	324	811	393	105
182	248	226	343	115
139	254	176	361	116
6	12	388	473	6
746	349	813	465	33
397	305	463	423	61
376	296	422	396	86
640	379	699	484	101
750	324	811	393	105
182	248	226	343	115
139	254	176	361	116
226	59	901	686	1
857	47	1279	686	2
77	0	392	478	1
199	31	637	478	1
147	0	635	479	1
45	127	511	478	1
36	99	578	479	1
0	48	198	478	1
444	96	639	479	3
175	120	377	476	4
471	115	639	477	1
32	1	475	475	2
15	83	527	476	2
325	79	630	477	5
626	9	639	71	7
118	65	567	474	1
113	18	596	477	5
185	14	588	476	1
18	5	629	477	1
30	0	639	474	1
4	0	624	474	1
71	0	207	443	1
141	0	639	479	1
0	0	398	478	1
0	183	99	479	1
40	10	379	470	1
208	84	639	477	1
36	0	459	479	1
0	0	240	479	1
0	114	184	477	1
0	86	280	473	1
253	206	639	478	1
190	174	495	479	1
37	156	300	479	1
277	51	629	478	1
491	285	639	478	3
547	43	639	430	2
209	119	614	475	8
99	22	581	477	1
26	55	514	477	1
584	115	637	242	5
75	248	290	479	2
151	291	370	479	2
312	312	517	479	3
271	340	454	478	1
338	298	552	479	1
519	223	636	478	3
374	227	637	478	4
285	104	557	479	3
540	160	639	479	6
140	348	293	479	1
596	369	639	477	9
232	212	639	479	5
99	181	453	479	5
484	7	609	477	2
158	147	362	479	1
441	244	639	385	2
16	37	305	473	4
193	85	443	478	1
311	157	527	479	2
40	60	313	477	4
291	104	578	477	7
120	107	373	479	3
188	93	436	479	1
0	35	208	479	2
223	2	457	476	2
0	0	272	479	5
