72	195	410	479	16
58	106	506	479	1
117	8	604	478	1
63	0	576	479	1
393	2	639	473	4
7	47	207	475	1
235	53	543	477	2
160	0	534	470	1
11	0	172	478	1
0	187	114	476	3
0	111	121	390	1
40	248	201	479	4
49	26	557	479	2
14	0	468	475	1
161	189	372	479	2
230	137	639	472	7
116	182	554	478	8
0	178	72	479	8
266	325	478	479	2
145	333	312	476	6
491	164	639	478	11
258	255	517	479	5
0	349	49	477	13
454	123	615	466	4
443	61	639	479	2
133	51	457	477	2
500	295	634	479	3
0	4	221	474	13
136	4	441	477	3
417	102	631	479	1
194	17	367	476	2
12	4	333	479	6
300	47	441	475	12
