198	145	595	479	16
146	133	583	479	1
128	3	595	479	1
126	147	540	479	1
437	125	639	479	4
13	3	588	478	1
4	47	197	478	1
257	30	587	477	2
59	1	538	476	1
0	188	113	477	3
0	114	178	401	1
291	227	622	479	1
104	25	634	479	4
0	236	108	477	4
104	35	631	479	2
59	0	468	477	1
412	207	617	479	3
344	345	523	479	3
163	190	374	479	2
62	151	190	477	9
306	161	638	476	1
0	140	209	475	3
391	148	637	476	6
84	333	265	479	3
40	326	218	479	4
201	205	444	479	12
239	265	529	478	3
26	327	189	479	13
0	378	46	479	1
147	162	578	479	6
434	50	639	456	2
135	52	476	479	2
326	141	522	479	7
111	25	416	474	3
412	101	636	478	1
153	13	409	476	6
