239	689	265	718	61
609	508	659	622	116
884	261	924	339	184
693	205	717	263	185
535	160	557	212	186
1007	400	1053	492	189
4	406	45	513	191
535	373	593	461	192
538	261	567	328	193
732	199	761	262	194
355	200	381	258	195
411	224	437	295	196
496	213	517	273	197
658	561	728	676	200
22	48	380	479	1
164	43	626	479	6
239	689	265	718	61
0	405	51	510	140
609	508	659	622	169
693	205	717	263	182
535	160	557	212	183
1007	400	1053	492	187
535	373	593	461	188
538	261	567	328	189
732	199	761	262	190
355	200	381	258	191
411	224	437	295	192
496	213	517	273	193
884	261	924	339	194
658	561	728	676	197
229	74	639	479	1
250	348	625	477	15
0	175	309	470	16
135	132	562	477	1
4	59	271	479	1
0	98	441	478	1
351	54	630	479	4
124	37	639	479	1
26	17	577	479	2
0	255	311	479	1
0	181	146	479	1
1	34	85	471	1
45	113	284	479	1
265	76	633	479	1
358	1	639	476	2
7	0	460	475	3
282	111	622	479	1
0	0	605	473	1
8	193	281	479	2
0	249	220	479	1
133	105	486	477	3
428	0	639	479	3
165	192	380	479	2
344	111	595	477	9
443	148	587	476	6
1	302	145	479	2
260	265	522	478	1
343	308	551	479	2
77	307	290	479	3
579	245	639	479	5
318	320	511	479	2
115	322	305	479	1
39	244	274	479	2
465	284	601	479	3
214	223	461	477	13
0	139	431	475	6
0	105	249	475	1
0	90	79	478	2
439	143	626	479	6
428	370	500	479	4
581	168	628	474	11
171	84	387	477	7
56	3	376	473	3
536	132	639	477	1
30	85	208	469	5
129	7	454	478	6
75	16	313	479	2
64	101	240	477	3
188	87	413	476	17
