96	275	167	459	33
490	152	855	573	73
325	94	616	597	74
594	142	821	595	76
150	9	639	476	1
0	10	386	474	6
96	275	167	459	33
490	152	855	573	73
325	94	616	597	74
594	142	821	595	76
187	1	639	475	1
220	31	635	479	1
134	3	630	479	1
117	151	504	477	1
36	101	584	479	1
316	51	578	477	1
514	10	619	479	3
120	100	342	478	4
486	109	639	479	1
161	70	545	479	2
120	87	617	478	2
74	87	601	475	1
197	6	639	479	5
178	12	569	473	1
41	2	637	478	1
22	0	639	479	1
10	1	630	477	1
164	0	310	473	1
33	6	639	479	1
0	0	479	472	1
112	7	529	479	1
210	85	638	476	1
124	3	524	475	1
91	100	351	475	1
0	53	409	479	1
57	71	598	478	1
0	303	90	479	1
137	108	498	478	1
240	126	568	478	1
495	286	639	479	3
3	325	217	478	1
499	111	634	464	3
4	40	585	471	1
10	58	481	474	1
550	0	639	309	3
311	186	639	479	2
216	241	517	479	1
485	148	602	479	1
246	304	468	478	3
432	311	639	479	3
199	343	371	479	2
324	297	535	479	1
0	241	254	479	1
325	259	529	464	2
583	235	625	479	3
20	245	234	479	3
0	342	113	479	1
306	409	373	479	6
7	182	313	479	5
421	0	639	472	2
252	117	520	474	2
475	223	620	347	2
197	44	523	479	1
473	260	639	412	1
495	12	589	477	3
310	68	549	476	2
108	91	406	478	2
0	43	270	472	4
102	63	422	479	3
383	56	639	478	3
330	139	538	477	1
71	2	433	474	2
