548	116	1035	718	73
42	10	425	479	6
548	116	1035	718	73
456	28	1016	719	3
155	39	614	479	1
168	22	639	479	1
137	5	635	479	1
63	25	622	479	1
115	167	495	479	1
36	99	585	479	1
373	51	622	479	1
195	115	356	477	4
464	110	639	478	1
160	44	400	479	2
120	91	617	479	2
73	87	601	475	1
137	6	639	477	5
113	4	593	475	1
54	3	637	478	1
25	0	639	472	1
6	1	629	477	1
217	4	404	467	1
5	2	604	465	1
12	1	533	468	1
0	180	154	479	1
27	0	563	477	1
209	85	639	478	1
217	4	600	479	1
149	2	639	476	1
130	100	389	473	1
0	81	440	477	1
260	189	634	478	1
0	278	153	478	1
165	111	528	476	1
160	0	639	479	1
271	210	524	479	1
485	290	607	479	3
57	317	267	479	1
519	119	628	445	3
1	240	39	479	4
4	61	469	476	1
6	133	211	478	1
219	434	322	479	1
243	234	554	479	1
305	305	521	479	2
107	329	304	479	4
15	298	241	479	2
330	301	537	479	1
425	243	639	478	2
54	232	348	479	4
486	231	636	316	1
485	235	637	477	2
343	0	626	479	1
0	276	151	479	1
248	411	316	479	4
2	382	60	479	1
251	179	611	478	3
332	79	639	479	1
397	59	639	477	1
407	275	634	429	1
80	51	379	478	1
235	55	524	479	2
306	6	519	479	2
90	53	503	478	2
0	7	366	474	4
223	5	606	477	2
56	0	330	471	5
305	6	571	479	1
277	142	512	479	1
82	2	450	479	2
59	11	355	476	2
