874	303	925	399	77
658	364	710	473	182
718	377	772	498	193
760	389	812	508	217
931	322	976	410	218
438	385	505	483	219
483	335	526	406	221
246	392	305	512	222
1050	450	1106	582	223
1199	489	1243	622	224
24	48	385	479	1
127	42	639	478	6
658	364	710	473	179
718	377	772	498	189
760	389	812	508	214
931	322	976	410	215
438	385	505	483	216
483	335	526	406	218
246	392	305	512	219
875	303	922	399	220
1050	450	1106	582	221
1199	489	1243	622	222
140	126	574	478	1
184	124	395	479	1
42	97	494	479	1
334	56	639	479	4
152	2	623	476	1
2	34	200	478	1
138	45	595	479	2
10	0	376	479	1
3	194	74	479	1
30	173	94	479	3
8	146	170	411	1
217	81	639	478	1
0	1	150	470	2
221	196	584	479	4
9	245	179	478	4
13	108	402	474	2
350	144	623	479	1
139	160	470	479	3
250	21	628	478	3
498	294	636	479	3
528	118	639	474	2
130	348	364	478	14
173	192	381	479	2
0	159	141	477	9
4	14	419	479	1
0	68	404	477	3
75	253	353	478	2
345	316	547	479	2
229	290	376	479	1
25	272	252	478	2
394	139	639	478	5
225	255	553	478	3
490	231	612	476	6
76	286	296	479	13
473	350	591	479	5
0	135	160	476	1
0	99	240	473	2
126	121	337	478	4
330	76	590	478	2
108	46	408	476	3
483	131	639	477	1
316	68	463	479	2
179	9	458	479	6
