325	391	415	537	73
0	34	33	150	74
445	398	550	571	86
68	171	135	313	115
695	513	797	681	116
154	496	269	678	170
822	2	870	94	173
439	169	501	293	175
1	47	385	479	1
173	41	617	476	6
325	391	415	537	73
0	34	33	150	74
68	171	135	313	77
446	398	549	571	86
174	494	273	677	101
125	500	250	681	140
695	513	798	681	169
822	2	870	94	171
439	169	501	293	173
284	54	1042	707	1
162	44	639	476	1
228	164	639	477	1
12	56	273	477	1
36	91	479	478	1
347	57	639	479	4
14	2	585	478	1
191	25	604	476	1
5	98	281	479	2
2	184	204	479	1
1	43	89	475	1
137	77	370	479	1
293	97	627	474	1
228	53	508	476	2
69	0	209	479	3
39	118	312	479	2
205	221	464	479	1
0	184	307	479	1
3	191	260	479	2
202	196	476	479	1
182	85	542	475	3
303	24	614	479	3
99	0	453	290	2
156	169	461	478	2
336	45	639	475	3
9	81	472	479	1
441	115	639	474	6
3	305	156	479	2
80	258	345	479	2
76	310	293	478	3
166	320	357	479	2
62	338	222	479	4
148	319	346	479	1
0	233	91	477	3
339	198	585	478	5
366	10	639	476	3
12	219	290	477	7
548	229	639	384	4
0	132	164	478	1
0	62	250	479	1
443	0	639	445	1
69	93	303	478	3
170	152	421	478	5
0	9	208	458	1
155	188	337	479	6
430	374	503	479	4
115	94	361	477	3
70	15	580	473	11
523	180	632	479	1
227	104	433	478	2
5	89	199	479	5
228	89	437	477	2
326	107	490	478	3
