0	47	480	479	1
107	2	594	473	1
125	0	622	472	1
435	3	639	469	4
2	47	206	476	1
222	55	544	475	2
182	1	554	479	1
33	0	271	479	1
0	187	114	476	3
0	115	111	383	1
178	98	620	479	1
28	87	621	477	6
71	0	602	479	2
0	0	438	477	1
0	92	165	476	2
160	189	370	479	2
61	194	382	479	9
19	55	349	479	7
242	86	638	477	3
422	216	639	478	2
554	226	638	479	4
260	324	477	479	2
266	336	434	479	4
66	278	274	478	5
195	206	442	479	12
244	260	499	479	5
590	326	635	445	6
0	347	82	477	6
0	349	41	478	13
358	129	600	479	4
552	38	638	476	3
141	51	462	475	2
496	295	638	479	3
72	15	358	477	13
137	0	445	471	3
413	102	631	479	1
195	24	400	475	2
0	0	298	474	6
