0	5	516	479	16
402	0	627	479	1
361	141	530	476	5
3	53	317	473	6
2	10	331	479	1
315	0	620	479	4
149	24	543	478	2
222	0	479	478	1
54	106	538	477	1
379	104	639	478	4
320	277	453	479	2
0	203	67	479	4
107	143	459	476	15
82	108	594	470	2
0	176	61	479	21
40	132	558	476	7
268	234	585	477	11
74	324	271	479	3
377	327	558	479	7
533	440	639	479	8
177	359	282	479	9
171	268	387	479	5
217	358	330	478	12
30	340	216	479	17
58	379	193	479	5
268	72	531	479	2
524	290	639	479	13
17	167	389	477	19
396	176	589	479	15
