739	167	827	320	73
565	134	649	280	74
365	235	456	368	85
532	110	590	238	86
4	286	101	451	115
170	59	237	177	161
0	140	57	266	170
867	290	945	464	171
156	43	639	478	1
14	43	381	479	6
739	167	827	320	73
565	134	649	280	74
365	235	456	368	85
532	110	590	238	86
4	286	101	451	115
170	59	237	177	157
0	140	57	266	169
867	290	945	464	170
421	76	951	712	1
977	14	1279	714	2
129	0	618	478	1
179	108	619	475	1
116	72	621	473	6
82	121	555	477	1
557	194	635	479	3
38	102	569	479	1
0	35	196	475	1
217	38	506	476	3
21	72	495	479	1
357	35	634	479	4
70	2	622	478	5
219	7	616	477	1
36	8	182	479	2
142	0	293	406	1
247	62	639	479	1
0	209	42	438	1
142	0	556	478	1
296	119	638	478	1
103	0	524	478	1
192	6	541	478	2
270	144	520	479	1
189	164	639	479	1
106	146	400	479	1
207	88	577	476	3
158	161	454	479	2
397	175	639	325	1
249	322	434	479	9
181	100	631	479	8
357	54	612	476	3
147	88	639	472	1
186	255	371	479	7
56	285	227	479	2
249	324	443	479	1
273	320	467	479	2
239	318	430	478	2
546	297	639	479	3
160	267	382	479	2
315	281	536	479	3
404	202	635	477	1
512	0	639	354	6
4	139	423	476	6
212	132	488	476	2
451	0	639	479	3
465	15	639	479	6
108	121	336	475	1
391	31	599	479	6
408	206	562	479	4
303	35	516	471	14
334	30	609	477	4
109	88	348	477	3
208	10	509	475	3
514	253	638	478	1
259	106	466	479	2
288	18	497	477	2
379	1	597	404	3
204	16	423	475	6
