0	18	42	133	33
63	510	192	675	61
226	420	308	574	73
78	31	129	158	74
321	391	425	564	86
125	161	187	303	115
601	496	706	689	116
943	1	992	94	173
502	152	561	286	175
0	45	396	479	1
178	39	621	478	6
62	510	193	676	61
225	420	308	574	73
78	31	129	158	74
125	161	187	303	77
321	391	425	564	86
0	18	42	133	115
601	496	708	689	169
943	1	992	94	171
501	152	561	286	173
317	75	1045	718	1
151	33	639	476	1
151	157	639	478	1
296	222	637	478	1
21	56	275	479	1
36	92	480	479	1
348	58	639	479	4
0	30	521	479	1
198	31	606	476	1
2	104	269	479	2
5	183	203	479	1
2	43	89	471	1
155	70	355	475	1
306	98	631	475	1
0	13	254	479	4
109	4	623	472	1
197	55	484	473	2
6	177	410	477	1
192	186	479	479	1
115	118	446	475	3
329	0	632	477	3
96	0	452	292	2
212	133	554	477	2
184	110	627	479	8
338	52	638	477	3
8	84	478	479	1
418	43	620	299	7
0	302	156	479	2
73	255	327	479	2
155	315	358	479	2
164	319	357	479	2
160	348	313	479	4
118	320	316	479	1
175	270	391	479	2
337	194	589	479	5
373	130	639	479	3
553	409	626	479	1
69	234	334	479	7
547	230	639	385	4
0	132	176	478	1
0	78	277	477	1
43	44	332	479	6
213	91	418	478	3
239	126	496	477	5
213	195	396	479	6
427	374	501	479	4
317	76	557	477	7
268	6	620	476	1
543	184	639	478	1
238	100	453	477	2
11	88	200	479	5
342	89	539	478	10
392	58	582	479	6
