0	146	334	479	1
328	193	556	477	3
85	3	582	477	1
79	31	464	474	1
403	0	637	479	4
0	45	187	475	1
229	51	523	476	2
58	0	545	479	1
56	0	554	479	1
0	136	120	478	3
0	120	101	383	1
11	146	447	477	1
33	2	619	474	4
69	0	597	479	2
147	188	362	479	2
475	229	639	479	7
0	0	518	476	1
282	321	485	479	3
274	334	441	479	4
485	168	632	479	11
243	262	498	479	5
483	369	563	479	6
42	370	159	479	17
4	138	431	477	6
500	52	639	478	3
130	51	456	476	2
492	295	639	479	3
94	100	464	477	7
117	12	421	470	3
438	128	639	478	1
244	71	465	477	2
0	5	266	479	6
