439	366	489	472	86
353	425	407	542	116
484	298	532	402	184
255	260	290	345	185
818	388	862	477	189
472	380	523	480	193
287	244	324	337	194
1063	493	1127	613	200
106	39	480	474	1
439	367	489	472	86
353	425	407	542	169
255	260	290	345	182
818	388	862	477	187
472	380	523	480	189
287	244	324	337	190
484	298	532	402	194
1063	493	1127	613	197
138	126	572	478	1
32	20	330	476	1
1	110	421	479	1
340	62	638	479	4
162	3	583	478	1
66	22	612	478	2
1	202	70	479	1
0	225	39	474	3
0	148	140	423	1
221	83	628	478	1
347	1	639	477	2
12	0	440	473	3
0	11	225	479	2
7	172	371	477	2
71	178	252	479	1
254	222	511	479	3
184	77	618	475	3
26	153	371	477	13
333	141	639	478	8
0	6	426	474	1
1	104	458	472	1
557	342	637	479	7
0	173	78	479	5
0	310	134	479	2
559	227	635	479	4
181	328	368	479	3
227	306	431	479	1
384	268	614	478	5
339	202	589	478	5
225	257	541	479	3
308	205	634	479	13
9	120	257	477	1
0	78	153	476	1
357	182	540	479	12
54	375	126	479	13
307	176	452	479	3
65	1	415	476	1
476	142	637	475	1
9	3	245	479	5
180	16	469	478	6
164	0	468	472	3
