422	78	520	261	33
461	68	561	250	98
162	111	258	268	107
10	3	67	123	116
738	209	830	409	121
383	353	527	578	143
506	8	589	177	148
92	7	210	176	149
60	56	611	475	1
415	77	513	262	33
162	111	258	268	107
10	3	67	123	116
738	209	830	409	121
383	353	527	578	143
506	8	589	177	147
92	7	210	176	148
169	67	599	477	1
249	116	639	479	1
119	79	598	479	1
86	136	512	479	1
36	104	567	479	1
3	44	209	476	1
192	100	434	478	3
20	84	532	475	2
314	79	637	479	5
627	12	639	72	7
106	81	583	478	1
231	14	639	479	5
234	15	620	479	1
40	3	622	475	1
19	0	128	317	1
295	20	639	479	1
0	212	42	428	1
0	176	132	479	1
193	0	522	479	1
175	0	596	478	1
104	53	418	478	2
107	107	387	473	1
25	25	360	461	1
14	237	369	476	1
55	218	328	479	1
412	22	639	478	1
221	196	534	479	1
278	156	597	353	1
45	154	350	479	3
216	204	457	479	2
212	120	581	477	8
43	65	635	473	1
0	231	166	479	7
108	205	582	479	2
74	289	242	479	2
139	316	340	479	1
323	308	527	479	2
0	297	84	479	6
331	335	526	479	1
103	316	302	479	1
164	266	387	478	2
246	214	639	473	1
319	197	609	473	4
94	330	237	479	3
18	208	281	479	1
425	0	602	477	6
60	402	133	479	10
454	177	639	372	4
0	138	353	478	6
79	184	278	478	2
113	13	562	479	5
412	126	624	478	2
301	83	637	478	4
0	50	234	475	4
265	214	424	479	14
159	79	445	479	1
165	124	546	476	17
525	282	639	479	20
5	79	273	478	3
281	85	570	477	7
370	185	567	479	1
0	34	214	475	2
228	12	415	473	5
595	327	639	478	10
587	327	639	479	2
350	43	569	479	6
