119	119	425	620	74
559	127	757	567	76
751	274	844	458	77
0	12	391	478	6
119	119	425	620	74
559	127	757	567	76
751	274	844	458	77
444	50	1075	718	3
202	54	639	474	1
269	75	639	476	1
127	0	630	479	1
77	64	614	479	1
109	155	494	479	1
36	101	585	479	1
347	55	624	478	1
139	96	348	477	4
488	109	639	477	1
201	3	502	474	2
122	91	617	479	2
71	85	604	475	1
141	4	639	475	5
173	15	579	475	1
48	8	630	477	1
27	1	639	478	1
4	0	629	477	1
162	0	346	469	1
13	0	613	462	1
7	0	542	470	1
0	181	152	479	1
64	1	578	474	1
209	82	639	478	1
140	4	539	476	1
89	102	348	475	1
0	60	414	476	1
159	120	625	477	1
0	298	129	479	1
172	107	522	477	1
186	105	549	477	1
270	205	518	479	1
493	289	635	478	3
49	325	253	479	1
490	112	628	476	3
5	259	46	478	4
5	45	583	469	1
14	59	477	474	1
216	434	321	479	1
202	93	639	479	2
240	233	550	479	1
548	143	639	478	1
391	293	627	479	2
175	327	359	479	2
330	300	537	479	1
313	255	535	479	2
381	221	632	479	5
304	30	612	477	1
44	258	235	479	1
0	340	125	479	1
252	412	318	479	4
0	340	49	478	5
180	91	491	471	1
508	210	639	343	2
233	73	534	479	1
443	259	639	416	1
355	50	572	479	2
127	90	436	479	2
0	13	328	476	3
119	0	452	457	5
277	7	592	479	3
322	143	539	477	1
55	0	422	474	2
280	0	604	478	3
