836	366	906	461	33
581	330	643	441	61
385	257	440	352	73
504	302	541	391	86
680	384	727	508	100
0	311	54	416	107
263	249	304	345	115
4	13	386	476	6
836	367	906	461	33
581	330	643	441	61
385	257	440	352	73
504	302	541	391	86
680	384	727	508	100
0	311	54	416	107
263	249	304	345	115
302	84	847	630	1
811	96	1269	704	2
55	0	496	479	1
180	21	635	479	1
144	1	630	479	1
71	131	486	477	1
38	102	578	479	1
0	39	194	476	1
472	102	639	478	3
174	118	388	476	4
466	114	637	478	1
47	0	494	479	2
23	85	523	476	2
321	77	638	478	5
121	70	558	478	1
113	17	598	476	5
170	4	580	468	1
5	2	621	476	1
29	0	639	476	1
8	0	627	472	1
60	0	177	381	1
145	0	639	479	1
0	0	322	479	1
0	183	97	479	1
49	7	386	476	1
210	85	639	477	1
12	0	433	479	1
134	0	574	476	2
0	137	158	477	1
0	86	278	474	1
253	202	634	479	1
241	205	525	479	1
35	129	363	479	1
65	0	567	479	1
492	287	639	478	3
28	118	127	479	7
282	1	639	475	2
196	120	615	476	8
9	14	537	479	1
22	59	524	478	1
439	390	581	479	4
416	125	637	407	4
541	125	627	319	5
35	295	205	478	2
114	298	334	479	2
232	313	437	479	3
276	340	452	478	1
350	298	566	479	1
521	224	638	477	3
282	111	552	477	3
544	158	639	479	6
245	410	315	479	4
238	209	639	479	5
2	386	75	479	1
261	175	625	477	5
255	85	558	478	2
0	70	165	476	6
192	190	352	478	2
245	50	537	479	2
376	66	639	475	2
349	39	621	476	8
164	96	423	475	3
196	92	456	479	1
1	42	209	479	2
206	45	399	478	2
6	361	202	479	4
232	85	425	477	6
