26	11	613	475	6
0	137	372	479	1
98	0	590	473	1
100	11	596	475	1
426	5	638	473	4
8	41	217	478	1
221	50	532	478	2
178	0	558	479	1
36	0	311	478	1
0	187	114	477	3
0	115	106	382	1
169	94	624	479	1
86	3	584	473	4
2	72	621	479	6
68	0	597	479	2
159	190	369	479	2
22	83	344	479	7
199	139	536	477	3
480	267	624	477	7
19	9	604	474	1
423	214	639	477	2
419	326	628	479	3
294	336	466	479	4
48	272	268	478	5
496	146	639	479	11
195	206	439	479	12
242	260	502	479	5
570	331	634	479	6
0	349	40	476	13
380	129	632	479	4
0	116	147	479	1
549	39	636	471	3
139	53	459	476	2
495	295	639	479	3
156	106	459	477	7
136	3	441	471	3
423	109	637	475	1
191	16	418	473	2
