272	99	375	304	33
1021	215	1143	377	74
52	2	138	176	77
69	146	185	369	107
476	304	573	537	121
120	360	268	575	143
309	0	400	170	148
96	44	639	476	1
35	52	382	474	6
273	99	375	304	33
1021	215	1143	377	74
52	2	138	176	77
69	146	185	369	107
476	304	573	537	121
120	360	268	575	143
309	0	400	170	147
238	21	1065	717	3
183	60	594	473	1
322	85	639	477	1
124	82	600	479	1
536	156	623	394	3
81	134	518	479	1
38	110	567	479	1
0	41	208	479	1
193	98	434	478	3
26	88	528	474	2
313	78	639	479	5
96	84	562	479	1
229	12	639	479	5
201	12	588	479	1
61	22	594	473	1
20	0	131	313	1
284	0	635	479	1
0	210	42	434	1
0	178	131	479	1
224	0	497	475	1
148	1	569	473	1
0	45	311	479	2
291	134	547	477	1
88	121	444	478	1
17	216	394	477	1
139	184	443	479	1
466	45	639	473	1
219	163	581	478	1
174	179	475	479	3
222	139	538	476	2
218	120	609	476	8
71	40	509	474	1
60	79	620	468	1
163	414	283	479	2
1	443	87	479	3
126	402	256	479	14
0	230	143	479	7
122	212	607	479	2
75	290	241	479	2
257	326	450	479	2
307	316	500	479	3
3	315	161	479	2
445	322	635	479	3
0	301	158	479	3
0	224	72	479	3
386	231	639	479	4
198	302	401	479	3
0	194	214	479	1
325	0	588	477	6
344	196	639	439	5
0	152	398	477	5
0	25	185	476	3
328	108	572	477	2
314	79	633	478	4
156	103	397	477	2
22	88	250	477	4
412	16	639	466	1
260	46	534	479	4
148	96	550	476	17
527	286	639	478	20
280	85	566	477	7
149	2	496	478	3
421	205	605	479	1
0	34	214	477	2
232	18	431	479	5
352	1	595	479	3
