561	257	612	347	33
289	296	341	386	61
796	306	840	385	77
466	275	509	361	86
92	249	132	332	97
1005	383	1058	487	101
985	274	1025	345	105
224	242	278	343	107
174	10	631	476	1
4	14	388	476	6
561	257	612	347	33
289	296	341	386	61
796	306	840	385	77
466	275	509	361	86
92	249	132	332	97
1005	383	1058	487	101
985	275	1025	344	105
224	242	278	343	107
174	12	639	479	1
147	0	638	479	1
358	444	421	479	1
104	125	639	479	1
37	100	578	479	1
3	47	198	479	1
422	121	636	477	3
186	133	389	478	4
469	111	635	476	1
73	2	493	477	2
12	87	516	477	2
87	13	622	479	1
384	6	639	476	3
0	17	223	448	2
136	13	609	474	5
192	9	575	476	1
22	2	630	479	1
30	2	639	475	1
0	0	627	477	1
105	0	258	447	1
18	0	586	477	1
0	0	541	479	1
2	183	115	479	1
66	0	431	476	1
211	86	639	476	1
50	1	469	479	1
0	6	245	476	1
0	114	213	476	1
0	89	287	469	1
236	187	628	479	1
157	63	574	479	1
0	186	185	478	1
219	110	569	478	1
0	329	153	479	2
439	271	607	479	3
0	269	40	479	4
208	106	580	478	8
22	19	526	477	1
10	59	483	474	1
533	461	599	479	8
393	150	639	459	4
181	191	474	479	2
3	270	249	479	1
516	260	628	479	1
42	307	267	479	2
0	324	131	478	3
337	296	550	477	1
235	268	454	479	2
76	234	316	479	5
273	81	561	476	3
497	175	638	478	6
106	349	261	479	1
540	382	625	479	9
107	181	451	479	5
493	68	636	479	2
466	1	619	479	2
274	232	618	390	2
29	96	276	477	1
252	101	451	479	2
365	208	636	414	1
404	135	639	324	3
52	55	343	478	8
48	43	336	479	4
231	41	484	478	2
355	204	541	478	1
167	142	443	476	17
5	313	71	479	6
279	210	449	479	8
183	83	450	473	3
304	150	522	479	1
2	38	217	478	2
254	80	484	479	5
368	150	549	478	2
