19	6	510	479	16
347	4	636	475	23
459	0	639	479	1
362	147	528	475	5
8	102	295	476	6
3	13	332	478	1
327	0	632	476	4
61	6	539	476	2
284	9	582	471	1
36	118	511	475	1
412	113	639	477	4
50	154	98	429	6
252	283	365	479	2
0	201	66	479	4
111	154	454	476	15
0	115	450	478	2
267	235	583	477	11
110	0	639	476	6
322	4	594	475	8
0	322	177	479	6
536	440	639	479	8
172	358	284	479	9
179	270	393	479	5
179	351	306	478	12
30	341	219	479	17
198	229	515	476	4
0	381	123	479	5
243	88	474	478	14
521	291	638	479	13
0	132	341	477	19
0	119	219	475	13
537	310	639	427	14
