508	119	1021	713	73
508	119	1021	713	73
246	0	1106	707	1
83	44	567	477	1
178	122	625	478	1
98	0	639	479	1
58	0	639	479	1
107	157	502	479	1
36	99	584	479	1
348	76	578	475	1
118	99	365	477	2
457	113	639	478	1
0	2	255	472	2
120	93	618	479	2
70	85	605	479	1
68	10	638	477	1
22	4	638	479	1
13	2	623	472	1
1	69	110	447	1
268	15	639	479	2
87	1	587	479	1
226	3	411	465	1
0	3	606	465	1
19	0	552	479	1
0	0	306	479	1
24	0	565	478	1
208	85	639	475	1
280	8	638	479	1
104	3	565	474	1
242	88	509	475	1
121	91	620	479	1
265	199	633	479	1
191	205	404	479	1
153	78	569	479	1
288	210	584	479	1
157	133	551	478	1
261	5	639	472	2
430	447	547	479	3
71	76	535	472	1
2	61	483	472	1
0	81	248	479	1
158	411	279	479	1
30	17	639	470	2
244	236	546	479	1
267	305	484	479	2
286	300	495	479	1
347	327	526	477	2
98	308	308	479	2
324	301	531	476	1
421	249	639	479	2
170	199	639	479	2
505	2	613	242	1
4	266	224	479	1
245	413	313	479	4
102	182	456	478	3
168	83	492	479	1
302	132	628	381	1
37	3	393	468	2
108	8	512	475	3
176	0	580	479	1
