376	0	584	476	1
53	89	345	477	6
0	2	380	474	1
328	0	610	479	4
222	53	533	473	2
52	0	565	478	3
330	110	484	420	1
62	90	546	479	1
183	107	600	479	4
310	142	585	479	2
105	121	484	473	15
48	83	527	478	2
2	167	85	479	21
23	107	525	477	7
3	217	326	478	7
81	3	639	478	6
49	326	247	479	3
374	329	552	479	7
523	122	627	476	7
3	227	73	478	9
547	120	639	475	11
0	337	158	479	17
105	246	386	479	4
199	128	443	477	2
513	295	639	479	13
122	161	486	479	19
126	249	277	479	13
563	213	633	479	15
0	305	120	477	16
512	306	639	424	17
