269	84	809	717	236
32	187	260	713	242
804	279	1278	714	243
0	184	263	718	220
269	84	809	717	232
804	279	1278	714	240
215	0	639	479	6
0	39	549	479	16
133	131	586	478	1
147	5	588	478	1
69	108	541	476	1
398	78	639	479	4
143	3	570	478	1
9	40	215	478	1
213	21	615	476	2
11	174	107	477	1
1	188	112	476	3
2	153	175	413	1
197	121	587	478	1
0	12	79	475	2
162	181	624	479	6
89	46	617	479	2
169	155	436	479	1
382	50	639	475	3
490	301	635	479	3
0	142	75	475	2
165	191	373	479	2
1	155	106	475	9
212	192	600	479	7
281	161	639	477	1
3	49	213	479	7
387	148	639	476	6
77	332	257	475	3
197	333	333	478	4
488	169	633	479	11
256	263	524	478	3
480	326	606	479	5
0	380	55	479	1
148	144	580	479	6
321	80	575	472	2
0	16	332	473	2
116	37	412	475	3
439	99	636	476	1
0	0	186	479	2
165	20	441	479	6
