390	161	469	308	74
24	248	116	394	84
546	86	602	204	85
76	142	141	252	98
112	128	153	239	116
177	13	633	479	1
6	11	386	473	6
390	161	469	308	74
24	248	116	394	84
546	86	602	204	85
76	142	141	252	98
112	128	153	239	116
313	78	866	631	1
791	88	1266	709	2
177	28	629	479	1
139	5	622	479	1
344	431	451	479	4
73	129	486	474	1
38	102	578	479	1
0	35	191	466	1
472	101	639	479	3
171	124	386	474	4
465	108	638	477	1
62	1	490	478	2
26	85	522	476	2
317	75	638	479	5
627	15	639	73	7
125	71	560	479	1
115	17	599	477	5
152	10	565	473	1
12	3	624	475	1
27	0	639	476	1
6	0	626	472	1
51	0	164	355	1
149	0	639	479	1
0	2	278	479	1
0	183	98	479	1
56	1	398	478	1
210	85	639	476	1
5	1	424	477	1
122	10	540	475	2
0	141	155	478	1
0	85	276	471	1
253	203	632	479	1
274	200	560	479	1
38	118	377	479	1
52	0	576	479	1
41	121	151	478	7
282	2	639	476	2
196	120	613	476	8
9	13	534	479	1
22	60	526	477	1
444	387	593	479	4
366	145	625	459	4
40	294	211	478	2
116	298	337	479	2
225	310	430	478	3
277	339	452	478	1
335	297	550	478	1
521	225	638	477	3
258	115	525	477	3
544	159	639	479	6
245	410	315	479	4
264	209	639	470	5
1	384	75	479	1
259	175	623	477	5
254	86	559	479	2
500	11	639	470	2
0	70	163	476	6
172	191	325	479	2
243	50	534	479	2
381	44	639	476	2
374	47	639	477	8
190	89	452	474	3
182	91	439	479	1
0	39	207	479	2
164	5	376	478	2
8	362	153	479	3
192	82	384	476	6
