1137	169	1214	317	61
929	161	1008	275	74
768	209	850	360	85
960	95	1010	205	86
354	298	428	458	115
269	98	335	229	135
106	98	173	210	140
672	45	732	155	161
0	50	67	149	162
349	66	404	166	170
155	46	639	477	1
1137	169	1214	317	61
929	161	1007	275	74
769	209	850	360	85
960	95	1010	205	86
354	298	428	458	115
269	98	335	229	135
106	98	173	210	140
672	45	732	155	157
0	50	67	149	161
349	66	404	166	169
501	0	1279	711	3
178	60	589	474	1
88	133	531	479	1
36	100	571	479	1
0	38	202	477	1
271	88	536	477	3
74	81	535	479	1
411	37	636	479	4
204	4	629	479	5
181	8	577	475	1
24	14	594	476	1
29	0	142	316	1
288	0	639	479	1
0	208	43	439	1
0	176	132	479	1
50	1	476	476	1
298	121	639	477	1
138	4	563	477	1
6	20	290	479	2
355	176	577	477	1
315	222	574	479	1
91	137	551	479	1
404	121	639	477	1
199	18	578	479	3
42	15	548	479	2
280	133	639	323	1
270	323	446	479	9
204	208	465	478	2
5	18	517	476	1
75	62	639	474	1
166	415	284	479	2
1	441	87	479	3
128	401	258	479	14
11	246	250	477	9
28	186	601	479	2
70	285	240	479	2
183	323	382	479	2
299	319	488	479	3
0	287	106	479	6
438	322	639	479	3
2	298	152	479	3
2	231	77	478	3
551	249	631	376	1
381	227	633	478	4
381	281	621	478	3
262	213	519	479	7
0	134	164	479	1
171	88	485	477	1
8	63	316	475	5
50	103	279	477	1
435	13	639	475	6
243	181	410	479	2
156	94	627	479	17
529	286	638	472	20
174	45	468	477	3
113	3	424	473	3
492	194	639	479	1
114	67	332	479	2
5	10	110	478	5
277	0	518	479	2
192	52	433	479	6
