21	255	256	479	16
6	137	404	477	3
255	73	639	479	5
86	17	556	472	1
0	22	322	479	1
302	0	621	479	4
0	48	192	477	1
223	50	525	475	2
1	20	133	478	3
477	141	624	479	1
266	125	639	475	1
110	85	635	477	6
69	2	636	479	2
69	233	265	478	2
2	197	406	478	19
73	207	418	478	7
476	182	639	475	9
1	316	130	477	7
347	284	581	479	5
113	259	343	479	2
473	367	588	479	5
194	399	295	479	6
6	389	229	479	19
365	51	639	473	4
109	64	423	479	2
25	102	287	479	13
239	1	506	478	13
0	5	153	479	15
386	85	615	479	1
151	51	375	479	2
