807	167	920	326	33
774	90	863	247	74
722	97	792	252	86
248	199	349	378	98
57	56	129	213	116
666	501	907	717	135
557	100	633	236	137
1086	180	1160	359	139
1171	280	1244	440	140
807	167	920	326	33
774	90	863	247	74
722	97	792	252	86
248	199	349	378	98
57	56	129	213	116
666	501	907	717	135
557	100	633	236	137
1086	181	1160	359	139
1171	280	1244	440	140
336	64	890	637	1
830	52	1279	690	2
215	78	606	476	1
204	118	613	479	1
139	82	597	479	1
111	136	494	479	1
41	103	572	479	1
1	39	200	475	1
292	109	523	474	3
28	88	525	472	2
318	76	639	479	5
627	13	639	74	7
97	79	561	477	1
6	24	279	476	2
230	47	635	479	5
223	18	608	479	1
29	0	639	476	1
27	2	623	472	1
4	0	120	326	1
263	18	639	479	1
0	213	42	421	1
5	175	147	479	1
150	0	502	475	1
216	85	639	475	1
7	342	74	431	3
65	1	478	475	1
227	62	545	477	2
146	103	405	479	1
0	89	269	472	1
39	234	352	476	1
164	212	420	479	1
215	12	622	479	1
79	3	579	479	1
321	268	590	478	1
14	20	359	476	3
11	107	99	479	4
215	119	578	476	8
15	54	606	475	1
568	390	618	479	13
36	200	503	479	2
81	291	248	479	2
154	312	356	479	1
338	308	546	478	2
69	322	202	479	6
316	335	510	479	1
108	316	307	479	1
154	264	376	478	2
0	117	171	479	3
139	219	387	478	1
458	179	636	367	4
7	182	325	479	6
0	144	171	472	2
134	156	289	479	6
365	201	526	479	2
550	42	622	479	1
0	6	229	469	2
199	217	374	479	1
150	81	448	478	1
162	143	474	476	17
504	288	639	479	20
287	83	599	479	7
265	160	474	479	1
5	38	218	474	2
186	0	460	479	2
141	42	368	478	3
