507	109	1021	715	73
176	8	639	477	1
507	109	1021	715	73
174	0	1127	707	1
106	53	562	474	1
167	84	639	476	1
121	0	639	479	1
46	1	631	479	1
112	158	498	479	1
36	99	585	479	1
383	58	611	479	1
213	112	466	479	2
461	106	639	479	1
130	19	380	473	2
121	94	616	479	2
69	88	599	478	1
110	38	591	478	5
151	2	639	477	1
67	8	638	476	1
12	0	627	475	1
14	2	628	473	1
92	0	585	479	1
226	2	413	466	1
1	4	603	465	1
21	0	554	479	1
0	3	220	478	1
25	0	567	477	1
207	84	639	477	1
282	6	639	479	1
110	4	629	472	1
196	89	463	476	1
130	124	567	476	1
267	199	633	479	1
147	237	319	478	1
211	92	597	479	1
177	86	639	479	1
250	187	554	479	1
255	6	637	474	2
431	447	545	479	3
7	60	484	474	1
0	81	237	479	1
223	437	307	479	1
7	5	630	471	2
246	236	550	479	1
529	151	639	479	1
210	305	426	479	2
322	301	540	479	1
237	329	424	479	3
97	307	305	479	2
328	301	539	479	1
424	247	639	478	2
175	199	639	479	2
493	225	629	311	1
488	233	636	476	2
487	1	628	246	1
6	278	220	479	1
251	411	319	479	4
0	385	59	479	1
251	179	606	476	3
495	0	629	479	2
234	142	624	425	1
332	13	639	477	2
176	43	522	476	3
233	99	513	478	1
2	205	81	479	1
