1208	278	1258	365	77
683	337	734	440	182
659	228	697	291	183
519	394	572	517	193
933	359	988	457	217
1048	290	1087	378	218
556	388	603	469	219
385	291	427	360	221
604	416	656	531	222
56	38	606	476	6
682	337	734	440	179
659	228	697	291	181
519	394	572	517	189
933	359	988	457	214
1048	290	1087	378	215
556	388	603	469	216
385	291	427	360	218
604	416	656	531	219
1215	278	1247	366	220
138	124	574	478	1
106	4	465	479	1
34	105	467	477	1
357	65	639	479	4
105	3	569	475	1
0	21	197	477	1
92	16	616	476	2
0	0	438	474	1
0	220	39	476	3
0	140	143	422	1
222	86	638	477	1
351	3	639	479	2
7	0	464	479	3
229	1	545	472	1
0	0	176	476	2
0	76	403	479	2
307	153	530	479	1
134	164	479	479	3
308	64	639	479	3
458	303	639	479	4
0	141	285	476	13
168	193	377	479	2
14	156	326	476	9
0	9	419	475	1
0	176	75	479	5
4	310	142	479	2
556	227	638	479	4
191	328	379	479	3
152	262	361	479	1
388	270	615	478	5
231	255	550	479	3
449	178	639	479	6
6	121	264	478	1
0	74	99	474	1
336	161	537	479	2
326	186	460	479	3
113	44	416	474	3
482	135	639	475	1
191	21	468	479	6
