442	420	536	588	37
626	271	683	413	66
29	19	493	472	1
442	420	536	588	37
626	271	683	413	66
263	0	1103	710	1
62	37	557	479	1
175	120	621	479	1
90	3	639	479	1
58	0	639	479	1
110	156	508	479	1
36	99	583	479	1
347	77	588	476	1
100	96	352	478	2
454	109	639	478	1
0	3	249	468	2
119	93	618	479	2
70	86	603	479	1
131	37	615	475	5
83	5	635	472	1
68	9	638	477	1
20	5	628	475	1
11	3	618	472	1
0	70	110	448	1
263	15	637	479	2
83	1	584	479	1
226	1	411	466	1
0	1	606	464	1
21	0	555	479	1
0	0	307	478	1
25	0	567	479	1
207	84	639	476	1
280	8	638	479	1
135	1	564	473	1
242	88	509	475	1
98	80	621	479	1
263	199	632	479	1
194	214	399	479	1
152	79	570	479	1
289	215	571	479	1
148	135	523	478	1
91	0	443	290	2
258	3	639	473	2
427	447	542	479	3
2	62	485	473	1
0	81	252	479	1
157	411	279	479	1
30	21	636	473	2
244	236	545	479	1
265	304	481	479	2
263	303	470	479	1
344	330	520	478	2
97	309	308	479	2
322	302	529	477	1
418	250	639	479	2
482	161	623	241	1
501	1	630	326	1
19	263	239	479	1
243	413	311	479	4
101	183	454	479	3
170	83	490	479	1
133	2	550	479	1
